category_id,category_key,label,theme,rule,relation_type,base_difficulty,total_links,approved_count,alternative_count,hard_only_count,rejected_count,playable_count,normal_pool_count,hard_share_playable,recommended_tier,severity,flags
1006,things_that_cut,SHARP THINGS,tools,Everyday things with a sharp edge or point,has_property,0.35,18,0,15,3,0,18,15,0.1667,usable_with_constraints,P2,NO_APPROVED_WORDS
806,things_that_float,FLOATING THINGS,properties,Things that float on water,has_property,0.35,17,0,12,5,0,17,12,0.2941,usable_with_constraints,P2,NO_APPROVED_WORDS
681,things_that_grow,GROWING THINGS,nature,Living things that grow larger over time,has_property,0.35,18,0,12,6,0,18,12,0.3333,usable_with_constraints,P2,NO_APPROVED_WORDS
101,things_that_grow_on_you,BODY GROWTHS,body,Things that grow naturally on the human body,has_property,0.35,14,0,11,3,0,14,11,0.2143,usable_with_constraints,P2,NO_APPROVED_WORDS
624,things_that_have_a_face,FACED THINGS,misc,Objects described as having a face,has_property,0.4,14,0,9,5,0,14,9,0.3571,usable_with_constraints,P2,NO_APPROVED_WORDS
430,things_that_hold_water,WATER HOLDERS,home,Containers and objects built to hold water,has_property,0.35,18,0,17,1,0,18,17,0.0556,usable_with_constraints,P2,NO_APPROVED_WORDS
105,things_that_hurt,PAINFUL THINGS,body,Everyday things that cause physical pain,has_property,0.4,15,0,11,4,0,15,11,0.2667,usable_with_constraints,P2,NO_APPROVED_WORDS
330,things_that_melt,MELTING THINGS,food,Everyday things that melt when they get warm,has_property,0.35,18,0,16,2,0,18,16,0.1111,usable_with_constraints,P2,NO_APPROVED_WORDS
429,things_that_open,OPENING THINGS,home,Everyday objects that open and close,has_property,0.35,20,0,15,5,0,20,15,0.25,usable_with_constraints,P2,NO_APPROVED_WORDS
428,things_that_plug_in,PLUGGED IN,home,Household devices powered by plugging into an outlet,has_property,0.3,20,0,15,5,0,20,15,0.25,usable_with_constraints,P2,NO_APPROVED_WORDS
623,things_that_ring,RINGING THINGS,misc,Things that ring or chime,does_action,0.35,12,0,8,4,0,12,8,0.3333,usable_with_constraints,P2,NO_APPROVED_WORDS
817,things_that_shrink,SHRINKING THINGS,properties,Things that get smaller over time or with heat,has_property,0.45,13,0,9,4,0,13,9,0.3077,usable_with_constraints,P2,NO_APPROVED_WORDS
1005,things_that_spin,SPINNING THINGS,tools,Everyday things that spin or rotate,has_property,0.35,18,0,10,8,0,18,10,0.4444,usable_with_constraints,P2,NO_APPROVED_WORDS
1007,things_that_stick_out,HAMMERED THINGS,tools,Things a hammer is normally used on,does_action,0.4,13,0,9,4,0,13,9,0.3077,usable_with_constraints,P2,NO_APPROVED_WORDS
807,things_that_stretch,STRETCHY THINGS,properties,Things that stretch when pulled,has_property,0.4,14,0,6,8,0,14,6,0.5714,hard_only_or_manual_review,P1,NO_APPROVED_WORDS | MAJORITY_HARD_ONLY
427,things_with_buttons,THINGS WITH BUTTONS,home,Everyday objects operated by pressing buttons,has_property,0.35,18,0,11,7,0,18,11,0.3889,usable_with_constraints,P2,NO_APPROVED_WORDS
1004,things_with_handles,THINGS WITH HANDLES,tools,Everyday objects gripped by a handle,has_property,0.35,18,0,16,2,0,18,16,0.1111,usable_with_constraints,P2,NO_APPROVED_WORDS
812,things_with_holes,THINGS WITH HOLES,properties,Everyday things that have holes in them,has_property,0.35,16,0,7,9,0,16,7,0.5625,hard_only_or_manual_review,P1,NO_APPROVED_WORDS | MAJORITY_HARD_ONLY
174,things_with_pockets,THINGS WITH POCKETS,clothing,Clothes and bags that have pockets,has_property,0.35,14,0,13,1,0,14,13,0.0714,usable_with_constraints,P2,NO_APPROVED_WORDS
972,things_with_screens_history,OLD TECHNOLOGY,technology,Technology that has mostly been replaced,is_a,0.4,14,0,6,8,0,14,6,0.5714,hard_only_or_manual_review,P1,NO_APPROVED_WORDS | MAJORITY_HARD_ONLY
667,things_with_seeds,THINGS WITH SEEDS,nature,Common objects or foods that naturally contain seeds,has_property,0.35,25,0,24,1,0,25,24,0.04,usable_with_constraints,P2,NO_APPROVED_WORDS
1030,things_with_wheels,THINGS WITH WHEELS,transport,Everyday objects that have wheels as a normal part of their design,has_property,0.25,25,0,20,5,0,25,20,0.2,usable_with_constraints,P2,NO_APPROVED_WORDS
173,things_worn_on_hands,HAND WEAR,clothing,Things worn on the hands,has_property,0.3,12,0,8,4,0,12,8,0.3333,usable_with_constraints,P2,NO_APPROVED_WORDS
168,things_you_button,BUTTONED THINGS,clothing,Clothes and objects fastened with buttons,has_property,0.4,14,0,13,1,0,14,13,0.0714,usable_with_constraints,P2,NO_APPROVED_WORDS
622,things_you_recycle,TRASH ITEMS,misc,Things commonly thrown out or recycled,is_a,0.35,14,0,13,1,0,14,13,0.0714,usable_with_constraints,P2,NO_APPROVED_WORDS
329,things_you_spread,SPREADS,food,Foods that are spread with a knife onto bread or toast,does_action,0.35,16,0,13,3,0,16,13,0.1875,usable_with_constraints,P2,NO_APPROVED_WORDS
169,things_you_tie,TIED THINGS,clothing,Things fastened by tying a knot or bow,does_action,0.35,14,0,10,4,0,14,10,0.2857,usable_with_constraints,P2,NO_APPROVED_WORDS
14,thinking_actions,THINKING ACTIONS,actions,Verbs for mental activity,does_action,0.35,16,9,7,0,0,16,16,0.0,normal_pool_available,,
700,tide_and_moon,MOON PHASES,nature_more,Phases and states of the moon,is_a,0.4,12,9,1,2,0,12,10,0.1667,normal_pool_available,,
393,time_capsule_things,BYGONE THINGS,history,Everyday objects that are no longer commonly used,has_property,0.4,14,0,4,10,0,14,4,0.7143,hard_only_or_manual_review,P1,NO_APPROVED_WORDS | MAJORITY_HARD_ONLY
979,time_units,UNITS OF TIME,time,Units used to measure time,is_a,0.2,16,14,2,0,0,16,16,0.0,normal_pool_available,,
729,titles_of_address,TITLES,people,Titles put before a person name,is_a,0.3,18,8,10,0,0,18,18,0.0,normal_pool_available,,
1053,tomato_varieties,TOMATO VARIETIES,varieties,Varieties of tomato,is_a,0.4,12,5,4,3,0,12,9,0.25,normal_pool_available,,
116,tool_brands,TOOL BRANDS,brands,Brands of hand and power tools,is_a,0.45,12,5,2,5,0,12,7,0.4167,hard_only_or_manual_review,P1,
340,toppings_and_garnish,GARNISHES,food_more,Things added on top of a finished dish,is_a,0.35,15,5,8,2,0,15,13,0.1333,normal_pool_available,,
356,town_places,TOWN PLACES,geography,Public buildings and places found in an ordinary American town,found_in,0.15,25,8,17,0,0,25,25,0.0,normal_pool_available,,
117,toy_brands,TOY BRANDS,brands,Well known toy brands,is_a,0.35,14,10,1,3,0,14,11,0.2143,normal_pool_available,,
246,toys,TOYS,entertainment,Things children play with,is_a,0.2,20,9,11,0,0,20,20,0.0,normal_pool_available,,
940,track_events,TRACK EVENTS,sports_world,Events contested in track and field,is_a,0.35,14,13,1,0,0,14,14,0.0,normal_pool_available,,
184,traditional_clothing,TRADITIONAL CLOTHING,culture,Traditional garments from world cultures,is_a,0.4,15,2,5,8,0,15,7,0.5333,hard_only_or_manual_review,P1,FEWER_THAN_4_APPROVED | MAJORITY_HARD_ONLY
1038,traffic_signs,TRAFFIC SIGNS,transport,Signs that direct drivers on the road,is_a,0.3,15,10,5,0,0,15,15,0.0,normal_pool_available,,
1039,train_words,TRAIN WORDS,transport,"Words for the parts, places and roles of railway travel",found_in,0.3,18,14,3,1,0,18,17,0.0556,normal_pool_available,,
953,training_words,TRAINING WORDS,sports_world,Words used in athletic training,found_in,0.35,14,3,10,1,0,14,13,0.0714,usable_with_constraints,P2,FEWER_THAN_4_APPROVED
805,transparent_things,CLEAR THINGS,properties,Things you can see through,has_property,0.35,14,0,11,3,0,14,11,0.2143,usable_with_constraints,P2,NO_APPROVED_WORDS
466,transport_jobs,TRANSPORT JOBS,jobs,"Jobs held by people who drive, fly or pilot for a living",is_a,0.25,14,9,4,1,0,14,13,0.0714,normal_pool_available,,
384,transportation_history,HISTORIC TRANSPORT,history,Ways people traveled before cars,is_a,0.35,15,9,6,0,0,15,15,0.0,normal_pool_available,,
434,trash_and_recycling,TRASH THINGS,home,Things related to household garbage and recycling,found_in,0.35,16,12,3,1,0,16,15,0.0625,normal_pool_available,,
1042,travel_documents,TRAVEL THINGS,transport,Things a traveler packs or carries on a trip,used_in,0.25,18,14,4,0,0,18,18,0.0,normal_pool_available,,
661,tree_parts,TREE PARTS,nature,Physical parts of a living tree,part_of,0.25,20,13,7,0,0,20,20,0.0,normal_pool_available,,
660,trees,TREES,nature,Kinds of trees an average American can name,is_a,0.2,25,24,1,0,0,25,25,0.0,normal_pool_available,,
559,trees_more,MORE TREES,lists,Trees beyond the most common ones,is_a,0.4,20,12,2,6,0,20,14,0.3,normal_pool_available,,
1088,tropical_birds,TROPICAL BIRDS,world_more,Colorful birds of tropical regions,is_a,0.4,13,6,1,6,0,13,7,0.4615,hard_only_or_manual_review,P1,
1089,tropical_flowers,TROPICAL FLOWERS,world_more,Flowers that grow in tropical places,is_a,0.4,12,6,0,6,0,12,6,0.5,hard_only_or_manual_review,P1,
294,tropical_fruits,TROPICAL FRUITS,food,Fruits that grow in tropical climates and are sold in American stores,is_a,0.3,12,8,2,2,0,12,10,0.1667,normal_pool_available,,
782,tropical_plants,TROPICAL PLANTS,plants,Plants that grow in tropical climates,found_in,0.35,14,5,7,2,0,14,12,0.1429,normal_pool_available,,
64,turtles_and_tortoises,TURTLES,animals_more,Kinds of turtle and tortoise,is_a,0.4,10,7,0,3,0,10,7,0.3,hard_only_or_manual_review,P1,THIN_LT_12_PLAYABLE
588,tv_genres,TV GENRES,media,Kinds of television program,is_a,0.3,15,13,2,0,0,15,15,0.0,normal_pool_available,,
251,tv_words,TELEVISION WORDS,entertainment,Words used about television programs,found_in,0.3,18,13,5,0,0,18,18,0.0,normal_pool_available,,
867,typing_and_office_skills,OFFICE SKILLS,skills,Practical skills useful in an office job,is_a,0.4,12,10,2,0,0,12,12,0.0,normal_pool_available,,
766,underground_places,UNDERGROUND PLACES,places,Places that are below ground level,found_in,0.35,14,0,11,3,0,14,11,0.2143,usable_with_constraints,P2,NO_APPROVED_WORDS
682,underground_things,UNDERGROUND THINGS,nature,Things found under the surface of the ground,found_in,0.35,18,0,16,2,0,18,16,0.1111,usable_with_constraints,P2,NO_APPROVED_WORDS
658,unisex_names,UNISEX NAMES,names_world,First names given to both boys and girls,is_a,0.4,16,14,2,0,0,16,16,0.0,normal_pool_available,,
485,universities,UNIVERSITIES,landmarks,Well known universities,is_a,0.4,15,13,2,0,0,15,15,0.0,normal_pool_available,,
361,us_cities,US CITIES,geography,Large cities in the United States,is_a,0.25,20,17,3,0,0,20,20,0.0,normal_pool_available,,
750,us_landmarks,US LANDMARKS,places,Famous landmarks in the United States,is_a,0.3,15,12,3,0,0,15,15,0.0,normal_pool_available,,
737,us_presidents,US PRESIDENTS,people,Presidents of the United States,is_a,0.3,20,17,3,0,0,20,20,0.0,normal_pool_available,,
349,us_states,US STATES,geography,States of the United States of America,is_a,0.2,25,25,0,0,0,25,25,0.0,normal_pool_available,,
554,us_states_more,MORE STATES,lists,States of the United States not in the shorter list,is_a,0.3,25,20,5,0,0,25,25,0.0,normal_pool_available,,
203,value_words,PRICE WORDS,descriptive,Words describing how much something costs,is_a,0.35,14,13,1,0,0,14,14,0.0,normal_pool_available,,
291,vegetables,VEGETABLES,food,Common edible vegetables sold in an ordinary American grocery store,is_a,0.12,25,21,4,0,0,25,25,0.0,normal_pool_available,,
1029,vehicles,VEHICLES,transport,Machines built to carry people or goods from place to place,is_a,0.1,25,16,9,0,0,25,25,0.0,normal_pool_available,,
618,vending_machine_items,VENDING MACHINE,misc,Things sold from a vending machine,found_in,0.35,13,6,7,0,0,13,13,0.0,normal_pool_available,,
188,video_game_classics,RETRO GAMES,culture,Video games known across generations,is_a,0.35,15,10,2,3,0,15,12,0.2,normal_pool_available,,
247,video_game_words,GAMING WORDS,entertainment,Words used when playing video games,found_in,0.3,18,14,3,1,0,18,17,0.0556,normal_pool_available,,
409,video_gaming,GAMING SETUP,hobbies,Things in a video gaming setup,used_in,0.3,14,7,6,1,0,14,13,0.0714,normal_pool_available,,
772,vines,VINES AND CLIMBERS,plants,Plants that climb or trail along a surface,is_a,0.4,14,0,6,8,0,14,6,0.5714,hard_only_or_manual_review,P1,NO_APPROVED_WORDS | MAJORITY_HARD_ONLY
267,vineyard_words,VINEYARD WORDS,farming,Things found in a vineyard,found_in,0.4,14,0,5,9,0,14,5,0.6429,hard_only_or_manual_review,P1,NO_APPROVED_WORDS | MAJORITY_HARD_ONLY
608,vision_words,VISION WORDS,medicine,Words used about eyesight and glasses,found_in,0.35,15,7,4,4,0,15,11,0.2667,normal_pool_available,,
601,vitamins_and_minerals,VITAMINS AND MINERALS,medicine,Nutrients the body needs in small amounts,is_a,0.35,15,9,4,2,0,15,13,0.1333,normal_pool_available,,
560,vitamins_letters,ALPHABET AND SYMBOLS,lists,Symbols and marks used in writing and math,is_a,0.35,16,6,6,4,0,16,12,0.25,normal_pool_available,,
879,voice_sounds,VOICE SOUNDS,sounds,Sounds a human voice makes without words,does_action,0.35,16,8,8,0,0,16,16,0.0,normal_pool_available,,
686,volcanoes,VOLCANOES,nature_more,Famous volcanoes,is_a,0.4,12,5,0,7,0,12,5,0.5833,hard_only_or_manual_review,P1,MAJORITY_HARD_ONLY
63,wading_birds,WADING BIRDS,animals_more,Birds with long legs that wade in shallow water,is_a,0.4,12,6,1,5,0,12,7,0.4167,hard_only_or_manual_review,P1,
287,wardrobe_care,WARDROBE CARE,fashion,Things used to store and care for clothes,used_in,0.4,13,8,4,1,0,13,12,0.0769,normal_pool_available,,
1027,warehouse_words,WAREHOUSE WORDS,trades,Things found in a warehouse,found_in,0.35,14,4,10,0,0,14,14,0.0,normal_pool_available,,
382,wars,FAMOUS WARS,history,Wars widely known from history,is_a,0.3,10,9,1,0,0,10,10,0.0,usable_with_constraints,P2,THIN_LT_12_PLAYABLE
124,watch_and_luxury,LUXURY BRANDS,brands,Well known luxury brands,is_a,0.4,14,13,1,0,0,14,14,0.0,normal_pool_available,,
10,water_actions,WATER ACTIONS,actions,Actions done in or with water,does_action,0.35,18,17,1,0,0,18,18,0.0,normal_pool_available,,
783,water_plants,WATER PLANTS,plants,Plants that grow in or on water,found_in,0.35,13,8,2,3,0,13,10,0.2308,normal_pool_available,,
871,water_sounds,WATER SOUNDS,sounds,Sounds that water makes,does_action,0.4,14,0,6,8,0,14,6,0.5714,hard_only_or_manual_review,P1,NO_APPROVED_WORDS | MAJORITY_HARD_ONLY
924,water_sports,WATER SPORTS,sports,Sports played in or on the water,is_a,0.25,15,11,1,3,0,15,12,0.2,normal_pool_available,,
679,water_states,FORMS OF WATER,nature,Forms water takes in nature,is_a,0.3,18,0,18,0,0,18,18,0.0,usable_with_constraints,P2,NO_APPROVED_WORDS
687,waterfalls,WATERFALLS,nature_more,Famous waterfalls,is_a,0.4,10,4,1,4,1,9,5,0.4444,hard_only_or_manual_review,P1,THIN_LT_12_PLAYABLE
62,waterfowl,WATERFOWL,animals_more,Birds that swim on lakes and ponds,is_a,0.35,14,9,1,4,0,14,10,0.2857,normal_pool_available,,
5,ways_of_laughing,WAYS OF LAUGHING,actions,Verbs for different kinds of laughing,does_action,0.4,11,0,7,4,0,11,7,0.3636,hard_only_or_manual_review,P1,NO_APPROVED_WORDS | THIN_LT_12_PLAYABLE
3,ways_of_looking,WAYS OF LOOKING,actions,Verbs describing a way of looking at something,does_action,0.35,15,15,0,0,0,15,15,0.0,normal_pool_available,,
2,ways_of_moving,WAYS OF MOVING,actions,Verbs describing a way a person moves their body from place to place,does_action,0.25,26,18,7,1,0,26,25,0.0385,normal_pool_available,,
4,ways_of_speaking,WAYS OF SPEAKING,actions,Verbs describing a way of saying something aloud,does_action,0.3,18,15,3,0,0,18,18,0.0,normal_pool_available,,
377,weapons_of_the_past,OLD WEAPONS,history,Weapons used before modern firearms,is_a,0.3,16,14,1,1,0,16,15,0.0625,normal_pool_available,,
19,weather_actions,WEATHER ACTIONS,actions,Verbs describing what weather does,does_action,0.35,15,10,5,0,0,15,15,0.0,normal_pool_available,,
194,weather_adjectives,WEATHER ADJECTIVES,descriptive,Words describing the weather outside,is_a,0.3,18,16,2,0,0,18,18,0.0,normal_pool_available,,
450,weather_forecast_terms,FORECAST TERMS,jargon,Terms used in a weather forecast,found_in,0.4,14,6,7,1,0,14,13,0.0714,normal_pool_available,,
562,weather_instruments,WEATHER INSTRUMENTS,lists,Instruments used to measure the weather,used_in,0.45,12,3,4,5,0,12,7,0.4167,hard_only_or_manual_review,P1,FEWER_THAN_4_APPROVED
838,weather_science,WEATHER SCIENCE,science,Scientific words used to describe weather,found_in,0.35,14,8,4,2,0,14,12,0.1429,normal_pool_available,,
664,weather_words,WEATHER WORDS,nature,Words describing weather conditions or events in the sky,is_a,0.15,25,21,4,0,0,25,25,0.0,normal_pool_available,,
984,wedding_things,WEDDING THINGS,time,Things associated with a wedding,found_in,0.25,20,17,3,0,0,20,20,0.0,normal_pool_available,,
770,weeds,WEEDS,plants,Unwanted plants that grow in lawns and gardens,is_a,0.35,14,7,1,6,0,14,8,0.4286,normal_pool_available,,
1014,welding_words,WELDING WORDS,trades,Things used in welding metal,found_in,0.45,14,0,5,9,0,14,5,0.6429,hard_only_or_manual_review,P1,NO_APPROVED_WORDS | MAJORITY_HARD_ONLY
201,wetness_words,WETNESS WORDS,descriptive,Words describing how wet something is,is_a,0.35,14,12,2,0,0,14,14,0.0,normal_pool_available,,
905,whale_types,WHALE TYPES,species,Kinds of whale,is_a,0.4,12,9,0,3,0,12,9,0.25,normal_pool_available,,
722,whaling_and_fishing,FISHING FLEET,ocean,Things used in commercial fishing,found_in,0.4,14,0,6,8,0,14,6,0.5714,hard_only_or_manual_review,P1,NO_APPROVED_WORDS | MAJORITY_HARD_ONLY
792,white_things,WHITE THINGS,properties,Everyday things that are typically white in color,has_property,0.3,20,0,20,0,0,20,20,0.0,usable_with_constraints,P2,NO_APPROVED_WORDS
41,wild_cats,WILD CATS,animals,Wild members of the cat family,is_a,0.25,13,10,0,3,0,13,10,0.2308,normal_pool_available,,
66,wild_cats_small,SMALL CATS,animals_more,Smaller members of the wild cat family,is_a,0.45,10,0,0,9,1,9,0,1.0,blocked_for_normal_levels,P0,NO_NORMAL_WORDS | NO_APPROVED_WORDS | THIN_LT_12_PLAYABLE | MAJORITY_HARD_ONLY
904,wild_dogs,WILD DOGS,species,Wild members of the dog family,is_a,0.35,11,8,1,2,0,11,9,0.1818,usable_with_constraints,P2,THIN_LT_12_PLAYABLE
674,wild_plants,WILD PLANTS,nature,Plants that grow wild in fields and woods,is_a,0.35,18,0,9,9,0,18,9,0.5,usable_with_constraints,P2,NO_APPROVED_WORDS
379,wild_west,WILD WEST,history,Things associated with the American Old West,found_in,0.25,20,15,5,0,0,20,20,0.0,normal_pool_available,,
704,wildflowers,WILDFLOWERS,nature_species,Flowers that grow wild in fields and roadsides,is_a,0.4,14,6,0,8,0,14,6,0.5714,hard_only_or_manual_review,P1,MAJORITY_HARD_ONLY
234,wind_instruments,WIND INSTRUMENTS,entertainment,Musical instruments played by blowing air,is_a,0.3,14,13,1,0,0,14,14,0.0,normal_pool_available,,
702,wind_words,WIND WORDS,nature_more,Words for kinds and strengths of wind,is_a,0.35,14,9,1,4,0,14,10,0.2857,normal_pool_available,,
1073,wines_and_drinks,WINE & BEER,world_food,Kinds of wine and beer,is_a,0.35,17,13,2,2,0,17,15,0.1176,normal_pool_available,,
158,winter_clothing,WINTER CLOTHING,clothing,Clothing worn specifically to stay warm in cold weather,used_in,0.2,18,11,5,2,0,18,16,0.1111,normal_pool_available,,
925,winter_sports,WINTER SPORTS,sports,Sports played on snow or ice,is_a,0.25,14,11,0,3,0,14,11,0.2143,normal_pool_available,,
638,wizards_and_spells,WIZARD WORDS,mythology,Things belonging to a wizard in stories,found_in,0.35,14,5,9,0,0,14,14,0.0,normal_pool_available,,
538,word_fast,FAST WORDS,language,English words that mean moving quickly,is_a,0.35,14,14,0,0,0,14,14,0.0,normal_pool_available,,
536,word_size,BIG WORDS,language,English words that mean large in size,is_a,0.35,15,15,0,0,0,15,15,0.0,normal_pool_available,,
537,word_small,SMALL WORDS,language,English words that mean small in size,is_a,0.35,14,13,1,0,0,14,14,0.0,normal_pool_available,,
527,words_after_air,AIR ___,language,Words that form a familiar English compound when placed after the word air,phrase_after,0.4,18,0,5,13,0,18,5,0.7222,hard_only_or_manual_review,P1,NO_APPROVED_WORDS | MAJORITY_HARD_ONLY
525,words_after_back,BACK ___,language,Words that form a familiar English compound when placed after the word back,phrase_after,0.45,18,0,14,4,0,18,14,0.2222,usable_with_constraints,P2,NO_APPROVED_WORDS
517,words_after_book,WORDS AFTER BOOK,language,Words that form a familiar English compound when placed after the word book,phrase_after,0.45,14,0,11,3,0,14,11,0.2143,usable_with_constraints,P2,NO_APPROVED_WORDS
495,words_after_fire,FIRE ___,language,Words that form a familiar English compound when placed after the word fire,phrase_after,0.45,19,0,13,6,0,19,13,0.3158,usable_with_constraints,P2,NO_APPROVED_WORDS
523,words_after_foot,FOOT ___,language,Words that form a familiar English compound when placed after the word foot,phrase_after,0.45,15,0,11,4,0,15,11,0.2667,usable_with_constraints,P2,NO_APPROVED_WORDS
524,words_after_hand,HAND ___,language,Words that form a familiar English compound when placed after the word hand,phrase_after,0.45,17,0,9,8,0,17,9,0.4706,usable_with_constraints,P2,NO_APPROVED_WORDS
522,words_after_head,HEAD ___,language,Words that form a familiar English compound when placed after the word head,phrase_after,0.45,16,0,5,11,0,16,5,0.6875,hard_only_or_manual_review,P1,NO_APPROVED_WORDS | MAJORITY_HARD_ONLY
516,words_after_horse,HORSE ___,language,Words that form a familiar English compound when placed after the word horse,phrase_after,0.45,14,0,7,7,0,14,7,0.5,hard_only_or_manual_review,P1,NO_APPROVED_WORDS
515,words_after_rain,RAIN ___,language,Words that form a familiar English compound when placed after the word rain,phrase_after,0.4,14,0,9,5,0,14,9,0.3571,usable_with_constraints,P2,NO_APPROVED_WORDS
513,words_after_snow,SNOW ___,language,Words that form a familiar English compound when placed after the word snow,phrase_after,0.4,18,0,10,8,0,18,10,0.4444,usable_with_constraints,P2,NO_APPROVED_WORDS
514,words_after_sun,SUN ___,language,Words that form a familiar English compound when placed after the word sun,phrase_after,0.4,20,0,17,3,0,20,17,0.15,usable_with_constraints,P2,NO_APPROVED_WORDS
500,words_after_water,WATER ___,language,Words that form a familiar English compound when placed after the word water,phrase_after,0.45,18,0,9,9,0,18,9,0.5,usable_with_constraints,P2,NO_APPROVED_WORDS
508,words_before_bag,___ BAG,language,Words that form a familiar English compound when placed before the word bag,phrase_before,0.4,18,0,7,11,0,18,7,0.6111,hard_only_or_manual_review,P1,NO_APPROVED_WORDS | MAJORITY_HARD_ONLY
494,words_before_ball,___ BALL,language,Words that form a familiar English compound when placed before the word ball,phrase_before,0.4,20,0,11,9,0,20,11,0.45,usable_with_constraints,P2,NO_APPROVED_WORDS
520,words_before_berry,___ BERRY,language,Words that form a familiar berry name when placed before the word berry,phrase_before,0.4,14,0,5,9,0,14,5,0.6429,hard_only_or_manual_review,P1,NO_APPROVED_WORDS | MAJORITY_HARD_ONLY
521,words_before_bird,___ BIRD,language,Words that form a familiar English compound when placed before the word bird,phrase_before,0.4,14,0,8,6,0,14,8,0.4286,usable_with_constraints,P2,NO_APPROVED_WORDS
507,words_before_board,___ BOARD,language,Words that form a familiar English compound when placed before the word board,phrase_before,0.45,20,0,16,4,0,20,16,0.2,usable_with_constraints,P2,NO_APPROVED_WORDS
499,words_before_book,___ BOOK,language,Words that form a familiar English compound when placed before the word book,phrase_before,0.45,20,0,18,2,0,20,18,0.1,usable_with_constraints,P2,NO_APPROVED_WORDS
496,words_before_box,___ BOX,language,Words that form a familiar English compound when placed before the word box,phrase_before,0.4,18,0,12,6,0,18,12,0.3333,usable_with_constraints,P2,NO_APPROVED_WORDS
506,words_before_cake,___ CAKE,language,Words that form a familiar English compound when placed before the word cake,phrase_before,0.4,18,0,16,2,0,18,16,0.1111,usable_with_constraints,P2,NO_APPROVED_WORDS
501,words_before_fish,___ FISH,language,Words that form a familiar English compound when placed before the word fish,phrase_before,0.45,18,0,10,8,0,18,10,0.4444,usable_with_constraints,P2,NO_APPROVED_WORDS
504,words_before_ground,___ GROUND,language,Words that form a familiar English compound when placed before the word ground,phrase_before,0.45,14,0,6,8,0,14,6,0.5714,hard_only_or_manual_review,P1,NO_APPROVED_WORDS | MAJORITY_HARD_ONLY
498,words_before_house,___ HOUSE,language,Words that form a familiar English compound when placed before the word house,phrase_before,0.45,20,0,15,5,0,20,15,0.25,usable_with_constraints,P2,NO_APPROVED_WORDS
497,words_before_light,___ LIGHT,language,Words that form a familiar English compound when placed before the word light,phrase_before,0.4,20,0,17,3,0,20,17,0.15,usable_with_constraints,P2,NO_APPROVED_WORDS
510,words_before_line,___ LINE,language,Words that form a familiar English compound when placed before the word line,phrase_before,0.45,20,0,17,3,0,20,17,0.15,usable_with_constraints,P2,NO_APPROVED_WORDS
502,words_before_man,___ MAN,language,Words that form a familiar English compound when placed before the word man,phrase_before,0.4,20,0,14,6,0,20,14,0.3,usable_with_constraints,P2,NO_APPROVED_WORDS
519,words_before_master,___ MASTER,language,Words that form a familiar English compound when placed before the word master,phrase_before,0.5,14,0,6,8,0,14,6,0.5714,hard_only_or_manual_review,P1,NO_APPROVED_WORDS | MAJORITY_HARD_ONLY
509,words_before_paper,___ PAPER,language,Words that form a familiar English compound when placed before the word paper,phrase_before,0.45,16,0,10,6,0,16,10,0.375,usable_with_constraints,P2,NO_APPROVED_WORDS
526,words_before_proof,___ PROOF,language,Words that form a familiar English compound when placed before the word proof,phrase_before,0.45,14,0,7,7,0,14,7,0.5,hard_only_or_manual_review,P1,NO_APPROVED_WORDS
512,words_before_room,___ ROOM,language,Words that form a familiar English phrase when placed before the word room,phrase_before,0.4,18,0,15,3,0,18,15,0.1667,usable_with_constraints,P2,NO_APPROVED_WORDS
493,words_before_sauce,___ SAUCE,language,Words that form a familiar English expression when placed before the word sauce,phrase_before,0.45,15,0,13,2,0,15,13,0.1333,usable_with_constraints,P2,NO_APPROVED_WORDS
505,words_before_side,___ SIDE,language,Words that form a familiar English compound when placed before the word side,phrase_before,0.45,18,0,14,4,0,18,14,0.2222,usable_with_constraints,P2,NO_APPROVED_WORDS
511,words_before_stone,___ STONE,language,Words that form a familiar English compound when placed before the word stone,phrase_before,0.5,16,0,7,9,0,16,7,0.5625,hard_only_or_manual_review,P1,NO_APPROVED_WORDS | MAJORITY_HARD_ONLY
518,words_before_time,___ TIME,language,Words that form a familiar English phrase when placed before the word time,phrase_before,0.4,20,0,17,3,0,20,17,0.15,usable_with_constraints,P2,NO_APPROVED_WORDS
503,words_before_work,___ WORK,language,Words that form a familiar English compound when placed before the word work,phrase_before,0.45,18,0,13,5,0,18,13,0.2778,usable_with_constraints,P2,NO_APPROVED_WORDS
166,work_uniforms,UNIFORMS,clothing,Outfits worn as a required uniform for work or school,is_a,0.3,14,6,6,2,0,14,12,0.1429,normal_pool_available,,
999,workshop_things,WORKSHOP THINGS,tools,Things found in a home workshop,found_in,0.3,18,9,8,1,0,18,17,0.0556,normal_pool_available,,
1077,world_breads,WORLD BREADS,world_food,Breads from cuisines around the world,is_a,0.35,16,7,1,8,0,16,8,0.5,normal_pool_available,,
1084,world_breakfasts,WORLD BREAKFAST,world_more,Breakfast foods eaten in other countries,is_a,0.45,14,0,4,10,0,14,4,0.7143,hard_only_or_manual_review,P1,NO_APPROVED_WORDS | MAJORITY_HARD_ONLY
350,world_capitals,WORLD CAPITALS,geography,Capital cities of countries around the world,is_a,0.3,25,19,6,0,0,25,25,0.0,normal_pool_available,,
