category_key,label,quartet_id,tier,tiers,position,rank_avg,words
accessories,ACCESSORIES,190,easy,easy,0.000,0.194,watch | belt | purse | gloves
dishes_and_glassware,DISHES,3544,medium,medium,0.474,0.389,plate | bowl | mug | gravy boat
dishes_and_glassware,DISHES,3546,medium,medium,0.526,0.389,glass | dish | tray | gravy boat
dishes_and_glassware,DISHES,3547,medium,medium,0.579,0.389,pitcher | bottle | gravy boat | sugar bowl
dishes_and_glassware,DISHES,3549,medium,medium,0.632,0.417,cup | jar | gravy boat | cereal bowl
dishes_and_glassware,DISHES,3550,medium,medium,0.684,0.625,cup | saucer | platter | teapot
dishes_and_glassware,DISHES,3555,medium,medium,0.737,0.681,plate | saucer | goblet | salads
dishes_and_glassware,DISHES,3556,hard,hard,0.789,0.681,cup | tumbler | salads | desserts
dishes_and_glassware,DISHES,3551,hard,hard,0.842,0.694,glass | platter | tumbler | goblet
dishes_and_glassware,DISHES,3552,hard,hard,0.895,0.736,bowl | saucer | tumbler | carafe
dishes_and_glassware,DISHES,3553,hard,hard,0.947,0.750,teapot | bottle | goblet | carafe
dishes_and_glassware,DISHES,3554,hard,hard,1.000,0.778,plate | tumbler | teapot | ramekin
disney_characters,DISNEY CHARACTERS,3557,easy,easy,0.000,0.088,Belle | Peter Pan | Anna | Snow White
disney_characters,DISNEY CHARACTERS,3558,easy,easy,0.053,0.221,Cinderella | Ariel | Jasmine | Snow White
disney_characters,DISNEY CHARACTERS,3559,easy,easy,0.105,0.294,Jasmine | Elsa | Anna | Nemo
disney_characters,DISNEY CHARACTERS,3560,easy,easy,0.158,0.353,Cinderella | Aladdin | Peter Pan | Elsa
disney_characters,DISNEY CHARACTERS,3561,easy,easy,0.211,0.412,Ariel | Aladdin | Pinocchio | Anna
disney_characters,DISNEY CHARACTERS,3562,easy,"easy,medium",0.263,0.412,Pocahontas | Bambi | Elsa | Snow White
disney_characters,DISNEY CHARACTERS,3563,easy,"easy,medium",0.316,0.426,Jasmine | Bambi | Peter Pan | Pinocchio
disney_characters,DISNEY CHARACTERS,3573,easy,"easy,medium",0.368,0.426,Ariel | Belle | Mulan | Elsa
disney_characters,DISNEY CHARACTERS,3564,medium,medium,0.421,0.426,Cinderella | Simba | Bambi | Anna
disney_characters,DISNEY CHARACTERS,3569,medium,medium,0.474,0.441,Cinderella | Belle | Pinocchio | Nemo
disney_characters,DISNEY CHARACTERS,3565,medium,medium,0.526,0.471,Aladdin | Rapunzel | Snow White | Nemo
disney_characters,DISNEY CHARACTERS,3568,medium,medium,0.579,0.500,Ariel | Simba | Peter Pan | Rapunzel
disney_characters,DISNEY CHARACTERS,3575,medium,medium,0.632,0.529,Simba | Aladdin | Jasmine | Pocahontas
disney_characters,DISNEY CHARACTERS,3574,medium,medium,0.684,0.544,Pocahontas | Peter Pan | Nemo | Moana
disney_characters,DISNEY CHARACTERS,3570,medium,medium,0.737,0.559,Belle | Jasmine | Rapunzel | Moana
disney_characters,DISNEY CHARACTERS,3566,hard,hard,0.789,0.574,Simba | Mulan | Pinocchio | Snow White
disney_characters,DISNEY CHARACTERS,3576,hard,hard,0.842,0.574,Belle | Aladdin | Dumbo | Bambi
disney_characters,DISNEY CHARACTERS,3567,hard,hard,0.895,0.603,Mulan | Pocahontas | Anna | Rapunzel
disney_characters,DISNEY CHARACTERS,3571,hard,hard,0.947,0.735,Dumbo | Tinkerbell | Snow White | Moana
disney_characters,DISNEY CHARACTERS,3572,hard,hard,1.000,0.765,Dumbo | Pinocchio | Elsa | Rapunzel
distance_words,DISTANCE WORDS,3577,easy,easy,0.000,0.135,near | far | close | beyond
distance_words,DISTANCE WORDS,3578,easy,easy,0.083,0.327,remote | far | next door | within reach
distance_words,DISTANCE WORDS,3581,easy,easy,0.167,0.423,near | adjacent | next door | opposite
distance_words,DISTANCE WORDS,3579,easy,easy,0.250,0.442,remote | close | nearby | opposite
distance_words,DISTANCE WORDS,3588,easy,"easy,medium",0.333,0.442,beyond | within reach | opposite | alongside
distance_words,DISTANCE WORDS,3582,medium,medium,0.417,0.462,close | next door | halfway | alongside
distance_words,DISTANCE WORDS,3589,medium,medium,0.500,0.462,distant | nearby | next door | beyond
distance_words,DISTANCE WORDS,3583,medium,medium,0.583,0.500,near | nearby | within reach | halfway
distance_words,DISTANCE WORDS,3584,medium,medium,0.667,0.500,far | nearby | adjacent | alongside
distance_words,DISTANCE WORDS,3585,medium,medium,0.750,0.519,close | distant | adjacent | within reach
distance_words,DISTANCE WORDS,3586,hard,hard,0.833,0.538,far | distant | halfway | opposite
distance_words,DISTANCE WORDS,3580,hard,hard,0.917,0.558,remote | near | distant | alongside
distance_words,DISTANCE WORDS,3587,hard,hard,1.000,0.692,remote | adjacent | beyond | halfway
diving_gear,DIVING GEAR,3591,easy,easy,0.000,0.250,tank | gloves | gauge | dive knife
diving_gear,DIVING GEAR,3590,easy,easy,0.083,0.312,tank | hood | mask | weight belt
diving_gear,DIVING GEAR,3592,easy,easy,0.167,0.375,gloves | mask | flashlight | regulator
diving_gear,DIVING GEAR,3594,easy,easy,0.250,0.438,gauge | flashlight | weight belt | buoy
diving_gear,DIVING GEAR,3602,easy,"easy,medium",0.333,0.458,flipper | regulator | weight belt | dive knife
diving_gear,DIVING GEAR,3595,medium,medium,0.417,0.500,mask | fins | buoy | dive knife
diving_gear,DIVING GEAR,3597,medium,medium,0.500,0.500,gloves | wetsuit | fins | weight belt
diving_gear,DIVING GEAR,3599,medium,medium,0.583,0.521,tank | flipper | flashlight | fins
diving_gear,DIVING GEAR,3598,medium,medium,0.667,0.542,tank | snorkel | regulator | buoy
diving_gear,DIVING GEAR,3601,medium,medium,0.750,0.604,wetsuit | mask | gauge | snorkel
diving_gear,DIVING GEAR,3593,hard,hard,0.833,0.625,hood | gauge | fins | regulator
diving_gear,DIVING GEAR,3600,hard,hard,0.917,0.708,hood | flipper | gloves | buoy
diving_gear,DIVING GEAR,3596,hard,hard,1.000,0.729,hood | flashlight | snorkel | dive knife
dog_breeds,DOG BREEDS,3603,easy,easy,0.000,0.092,husky | bulldog | boxer | shepherd
dog_breeds,DOG BREEDS,3604,easy,easy,0.059,0.224,beagle | terrier | shepherd | labrador
dog_breeds,DOG BREEDS,3618,easy,easy,0.118,0.250,boxer | pug | greyhound | labrador
dog_breeds,DOG BREEDS,3620,easy,easy,0.176,0.276,poodle | bulldog | chihuahua | labrador
dog_breeds,DOG BREEDS,3619,easy,easy,0.235,0.316,terrier | boxer | collie | chihuahua
dog_breeds,DOG BREEDS,3610,easy,"easy,medium",0.294,0.342,husky | poodle | terrier | greyhound
dog_breeds,DOG BREEDS,3606,easy,"easy,medium",0.353,0.355,husky | beagle | chihuahua | pug
dog_breeds,DOG BREEDS,3605,medium,medium,0.412,0.368,chihuahua | greyhound | dalmatian | shepherd
dog_breeds,DOG BREEDS,3609,medium,medium,0.471,0.395,poodle | collie | pug | shepherd
dog_breeds,DOG BREEDS,3611,medium,medium,0.529,0.395,beagle | bulldog | collie | greyhound
dog_breeds,DOG BREEDS,3613,medium,medium,0.588,0.395,bulldog | terrier | pug | dalmatian
dog_breeds,DOG BREEDS,3608,medium,medium,0.647,0.447,husky | collie | dalmatian | labrador
dog_breeds,DOG BREEDS,3607,medium,medium,0.706,0.461,poodle | beagle | boxer | dalmatian
dog_breeds,DOG BREEDS,3612,hard,hard,0.765,0.500,retriever | spaniel | corgi | shepherd
dog_breeds,DOG BREEDS,3615,hard,hard,0.824,0.658,husky | retriever | dachshund | doberman
dog_breeds,DOG BREEDS,3614,hard,hard,0.882,0.671,dachshund | mastiff | rottweiler | shepherd
dog_breeds,DOG BREEDS,3616,hard,hard,0.941,0.776,beagle | mastiff | corgi | doberman
dog_breeds,DOG BREEDS,3617,hard,hard,1.000,0.855,spaniel | dalmatian | rottweiler | doberman
dog_breeds_more,MORE BREEDS,3621,easy,easy,0.000,0.281,dalmatian | chow chow | newfoundland | pointer
dog_breeds_more,MORE BREEDS,3622,easy,easy,0.125,0.562,dalmatian | bloodhound | setter | shih tzu
dog_breeds_more,MORE BREEDS,3624,easy,easy,0.250,0.562,pointer | pomeranian | schnauzer | setter
dog_breeds_more,MORE BREEDS,3625,easy,"easy,medium",0.375,0.625,newfoundland | papillon | setter | whippet
dog_breeds_more,MORE BREEDS,3626,medium,medium,0.500,0.625,akita | bloodhound | pointer | whippet
dog_breeds_more,MORE BREEDS,3627,medium,medium,0.625,0.688,akita | newfoundland | schnauzer | shih tzu
dog_breeds_more,MORE BREEDS,3628,medium,medium,0.750,0.688,chow chow | pomeranian | shih tzu | whippet
dog_breeds_more,MORE BREEDS,3629,hard,hard,0.875,0.688,bloodhound | chow chow | papillon | schnauzer
dog_breeds_more,MORE BREEDS,3623,hard,hard,1.000,0.906,dalmatian | akita | papillon | pomeranian
dog_things,DOG THINGS,3630,easy,easy,0.000,0.250,bark | collar | bone | fetch
dog_things,DOG THINGS,49,medium,medium,0.500,0.417,bark | bone | leash | fetch
dog_things,DOG THINGS,3631,hard,hard,1.000,0.625,kennel | paw | bone | leash
drawing_words,DRAWING WORDS,3632,easy,easy,0.000,0.107,line | perspective | trace | highlight
drawing_words,DRAWING WORDS,3633,easy,easy,0.083,0.268,line | shade | curve | proportion
drawing_words,DRAWING WORDS,3635,easy,easy,0.167,0.393,hatch | sketch | shade | perspective
drawing_words,DRAWING WORDS,3634,easy,easy,0.250,0.429,line | blend | sketch | outline
drawing_words,DRAWING WORDS,3637,easy,"easy,medium",0.333,0.446,blend | hatch | curve | highlight
drawing_words,DRAWING WORDS,3643,medium,medium,0.417,0.464,blend | shade | erase | trace
drawing_words,DRAWING WORDS,3638,medium,medium,0.500,0.464,sketch | proportion | erase | highlight
drawing_words,DRAWING WORDS,3639,medium,medium,0.583,0.482,outline | curve | perspective | contour
drawing_words,DRAWING WORDS,3640,medium,medium,0.667,0.500,blend | perspective | proportion | silhouette
drawing_words,DRAWING WORDS,3641,medium,medium,0.750,0.500,outline | shade | silhouette | highlight
drawing_words,DRAWING WORDS,3642,hard,hard,0.833,0.500,hatch | outline | proportion | trace
drawing_words,DRAWING WORDS,3644,hard,hard,0.917,0.500,sketch | curve | trace | silhouette
drawing_words,DRAWING WORDS,3636,hard,hard,1.000,0.589,line | hatch | contour | erase
drink_mixers,DRINK MIXERS,3646,easy,easy,0.000,0.250,mint | ice | lime | sour mix
drink_mixers,DRINK MIXERS,3645,easy,easy,0.083,0.312,cream | ice | juice | soda water
drink_mixers,DRINK MIXERS,3649,easy,easy,0.167,0.417,lime | juice | cola | ginger ale
drink_mixers,DRINK MIXERS,3655,easy,easy,0.250,0.458,lime | syrup | soda water | tonic
drink_mixers,DRINK MIXERS,3648,easy,"easy,medium",0.333,0.479,ice | syrup | lemonade | ginger ale
drink_mixers,DRINK MIXERS,3652,medium,medium,0.417,0.479,cranberry | syrup | juice | sour mix
drink_mixers,DRINK MIXERS,3654,medium,medium,0.500,0.479,mint | lemonade | juice | tonic
drink_mixers,DRINK MIXERS,3656,medium,medium,0.583,0.479,lemonade | cola | soda water | sour mix
drink_mixers,DRINK MIXERS,3657,medium,medium,0.667,0.500,mint | cranberry | ginger ale | soda water
drink_mixers,DRINK MIXERS,3647,medium,medium,0.750,0.583,mint | cream | syrup | cola
drink_mixers,DRINK MIXERS,3651,hard,hard,0.833,0.583,ice | cranberry | cola | tonic
drink_mixers,DRINK MIXERS,3650,hard,hard,0.917,0.729,cream | ginger ale | tonic | sour mix
drink_mixers,DRINK MIXERS,3653,hard,hard,1.000,0.750,cream | lime | cranberry | lemonade
driving_actions,DRIVING ACTIONS,3658,easy,easy,0.000,0.107,park | shift | reverse | signal
driving_actions,DRIVING ACTIONS,3659,easy,easy,0.083,0.268,park | brake | yield | cruise
driving_actions,DRIVING ACTIONS,3660,easy,easy,0.167,0.357,stall | signal | merge | cruise
driving_actions,DRIVING ACTIONS,3665,easy,easy,0.250,0.429,stall | steer | reverse | yield
driving_actions,DRIVING ACTIONS,3661,easy,"easy,medium",0.333,0.446,shift | steer | cruise | idle
driving_actions,DRIVING ACTIONS,3664,medium,medium,0.417,0.464,shift | accelerate | merge | yield
driving_actions,DRIVING ACTIONS,3670,medium,medium,0.500,0.482,shift | stall | brake | tailgate
driving_actions,DRIVING ACTIONS,3666,medium,medium,0.583,0.482,steer | brake | accelerate | signal
driving_actions,DRIVING ACTIONS,3667,medium,medium,0.667,0.482,brake | reverse | merge | idle
driving_actions,DRIVING ACTIONS,3663,medium,medium,0.750,0.500,park | stall | accelerate | idle
driving_actions,DRIVING ACTIONS,3669,hard,hard,0.833,0.500,signal | yield | tailgate | idle
driving_actions,DRIVING ACTIONS,3668,hard,hard,0.917,0.518,park | steer | merge | tailgate
driving_actions,DRIVING ACTIONS,3662,hard,hard,1.000,0.554,accelerate | reverse | honk | cruise
driving_skills,DRIVING SKILLS,3671,easy,easy,0.000,0.275,signaling | three point turn | hill start | u turn
driving_skills,DRIVING SKILLS,3673,easy,easy,0.200,0.400,parallel parking | three point turn | backing up | lane change
driving_skills,DRIVING SKILLS,3672,easy,"easy,medium",0.400,0.500,signaling | stopping | lane change | mirror check
driving_skills,DRIVING SKILLS,3674,medium,medium,0.600,0.500,merging | backing up | mirror check | u turn
driving_skills,DRIVING SKILLS,3675,hard,hard,0.800,0.575,backing up | stopping | yielding | hill start
driving_skills,DRIVING SKILLS,3676,hard,hard,1.000,0.850,signaling | parallel parking | merging | yielding
easter,EASTER,3677,easy,easy,0.000,0.292,spring | hunt | basket | eggs
easter,EASTER,184,medium,medium,0.500,0.458,spring | bunny | basket | eggs
easter,EASTER,3678,hard,hard,1.000,0.583,spring | lamb | chick | bunny
eating_actions,EATING ACTIONS,3679,easy,easy,0.000,0.115,bite | taste | drink | feast
eating_actions,EATING ACTIONS,3681,easy,easy,0.083,0.346,chew | sip | taste | snack
eating_actions,EATING ACTIONS,3680,easy,easy,0.167,0.423,swallow | lick | drink | snack
eating_actions,EATING ACTIONS,3689,easy,easy,0.250,0.442,sip | munch | devour | drink
eating_actions,EATING ACTIONS,3683,easy,"easy,medium",0.333,0.442,bite | sip | gulp | lick
eating_actions,EATING ACTIONS,3690,medium,medium,0.417,0.462,chew | munch | lick | feast
eating_actions,EATING ACTIONS,3687,medium,medium,0.500,0.481,nibble | taste | lick | devour
eating_actions,EATING ACTIONS,3688,medium,medium,0.583,0.481,gulp | devour | feast | snack
eating_actions,EATING ACTIONS,3686,medium,medium,0.667,0.500,bite | nibble | munch | snack
eating_actions,EATING ACTIONS,3685,medium,medium,0.750,0.538,chew | gulp | nibble | drink
eating_actions,EATING ACTIONS,3682,hard,hard,0.833,0.577,bite | swallow | chew | devour
eating_actions,EATING ACTIONS,3684,hard,hard,0.917,0.635,swallow | gulp | munch | taste
eating_actions,EATING ACTIONS,3691,hard,hard,1.000,0.635,swallow | sip | nibble | feast
egg_and_dairy_dishes,BRUNCH DISHES,3692,easy,easy,0.000,0.136,waffle | french toast | eggs benedict | hash
egg_and_dairy_dishes,BRUNCH DISHES,3693,easy,easy,0.083,0.341,french toast | crepe | strata | casserole
egg_and_dairy_dishes,BRUNCH DISHES,3694,easy,easy,0.167,0.455,scone | eggs benedict | mimosa | strata
egg_and_dairy_dishes,BRUNCH DISHES,3696,easy,easy,0.250,0.568,scone | parfait | hash | casserole
egg_and_dairy_dishes,BRUNCH DISHES,3695,easy,"easy,medium",0.333,0.568,omelet | quiche | hash | strata
egg_and_dairy_dishes,BRUNCH DISHES,3700,medium,medium,0.417,0.568,waffle | omelet | mimosa | casserole
egg_and_dairy_dishes,BRUNCH DISHES,3704,medium,medium,0.500,0.591,waffle | scone | quiche | crepe
egg_and_dairy_dishes,BRUNCH DISHES,3697,medium,medium,0.583,0.614,omelet | french toast | scone | bagel and lox
egg_and_dairy_dishes,BRUNCH DISHES,3698,medium,medium,0.667,0.614,crepe | hash | mimosa | bagel and lox
egg_and_dairy_dishes,BRUNCH DISHES,3701,medium,medium,0.750,0.614,omelet | parfait | eggs benedict | crepe
egg_and_dairy_dishes,BRUNCH DISHES,3703,hard,hard,0.833,0.614,quiche | frittata | eggs benedict | casserole
egg_and_dairy_dishes,BRUNCH DISHES,3699,hard,hard,0.917,0.659,french toast | quiche | parfait | mimosa
egg_and_dairy_dishes,BRUNCH DISHES,3702,hard,hard,1.000,0.659,waffle | parfait | bagel and lox | strata
egg_dishes,EGG DISHES,3705,easy,easy,0.000,0.150,fried | over easy | sunny side up | egg salad
egg_dishes,EGG DISHES,3708,easy,easy,0.083,0.475,custard | scrambled | fried | boiled
egg_dishes,EGG DISHES,3706,easy,easy,0.167,0.500,custard | omelet | benedict | over easy
egg_dishes,EGG DISHES,3717,easy,easy,0.250,0.525,boiled | frittata | benedict | sunny side up
egg_dishes,EGG DISHES,3710,easy,"easy,medium",0.333,0.575,scrambled | quiche | benedict | egg salad
egg_dishes,EGG DISHES,3712,medium,medium,0.417,0.575,poached | fried | souffle | benedict
egg_dishes,EGG DISHES,3709,medium,medium,0.500,0.600,scrambled | poached | frittata | over easy
egg_dishes,EGG DISHES,3707,medium,medium,0.583,0.625,boiled | quiche | souffle | over easy
egg_dishes,EGG DISHES,3711,medium,medium,0.667,0.625,omelet | poached | boiled | egg salad
egg_dishes,EGG DISHES,3713,medium,medium,0.750,0.675,custard | poached | quiche | sunny side up
egg_dishes,EGG DISHES,3714,hard,hard,0.833,0.675,omelet | scrambled | souffle | sunny side up
egg_dishes,EGG DISHES,3715,hard,hard,0.917,0.750,custard | deviled | souffle | egg salad
egg_dishes,EGG DISHES,3716,hard,hard,1.000,0.750,omelet | fried | deviled | quiche
egypt_things,ANCIENT EGYPT,3719,easy,easy,0.000,0.300,mummy | pharaoh | tomb | chariot
egypt_things,ANCIENT EGYPT,3718,easy,easy,0.083,0.325,pyramid | scroll | Nile | tomb
egypt_things,ANCIENT EGYPT,3721,easy,easy,0.167,0.525,pyramid | mummy | scarab | sarcophagus
egypt_things,ANCIENT EGYPT,3722,easy,easy,0.250,0.525,pyramid | sphinx | pharaoh | obelisk
egypt_things,ANCIENT EGYPT,3723,easy,"easy,medium",0.333,0.525,sphinx | Nile | chariot | sarcophagus
egypt_things,ANCIENT EGYPT,3725,medium,medium,0.417,0.550,Nile | pharaoh | scarab | papyrus
egypt_things,ANCIENT EGYPT,3729,medium,medium,0.500,0.575,pyramid | hieroglyph | papyrus | chariot
egypt_things,ANCIENT EGYPT,3726,medium,medium,0.583,0.625,tomb | papyrus | obelisk | sarcophagus
egypt_things,ANCIENT EGYPT,3727,medium,medium,0.667,0.625,Nile | mummy | hieroglyph | obelisk
egypt_things,ANCIENT EGYPT,3730,medium,medium,0.750,0.625,sphinx | hieroglyph | tomb | scarab
egypt_things,ANCIENT EGYPT,3720,hard,hard,0.833,0.650,scroll | sphinx | mummy | papyrus
egypt_things,ANCIENT EGYPT,3728,hard,hard,0.917,0.800,scroll | pharaoh | hieroglyph | sarcophagus
egypt_things,ANCIENT EGYPT,3724,hard,hard,1.000,0.850,scroll | scarab | obelisk | chariot
election_day,ELECTION DAY,3731,easy,easy,0.000,0.375,candidate | polls | incumbent | turnout
electrical_words,ELECTRICAL WORDS,3733,easy,easy,0.000,0.231,outlet | ground | voltage | terminal
electrical_words,ELECTRICAL WORDS,3732,easy,easy,0.083,0.308,wire | cable | switch | ground
