category_a,category_b,conflict_type,origin,overlap_count,overlap_words,severity,note
pasta,types_of_pasta,do_not_pair,derived,6,fusilli | lasagna | linguine | penne | rigatoni | spaghetti,P0,общих играбельных слов 6; пулы 13 и 9
pasta_dishes,pasta_sauces,do_not_pair,derived,6,alfredo | bolognese | carbonara | marinara | pesto | puttanesca,P0,общих играбельных слов 6; пулы 12 и 6
people_who_help,school_people,do_not_pair,derived,6,aide | coach | counselor | nurse | teacher | volunteer,P1,общих играбельных слов 6; пулы 14 и 16
photography_equipment,photography_hobby,do_not_pair,derived,6,battery | filter | flash | lens | strap | tripod,P1,общих играбельных слов 6; пулы 14 и 14
pine_and_cones,tree_parts,do_not_pair,derived,6,bark | bough | cone | needle | sap | seed,P1,общих играбельных слов 6; пулы 14 и 20
pizza_toppings,vegetables,do_not_pair,derived,6,artichoke | broccoli | onion | pepper | spinach | tomato,P1,общих играбельных слов 6; пулы 30 и 33
planet,roman_gods,do_not_pair,derived,6,jupiter | mars | neptune | pluto | saturn | venus,P1,общих играбельных слов 6; пулы 14 и 14
plumbing,plumbing_words,do_not_pair,derived,6,drain | faucet | flange | gasket | trap | valve,P0,общих играбельных слов 6; пулы 8 и 18
quiet_places,town_places,do_not_pair,derived,6,cemetery | church | hospital | library | museum | theater,P1,общих играбельных слов 6; пулы 12 и 25
radio,radio_words,do_not_pair,derived,6,antenna | broadcast | dial | frequency | static | transmitter,P0,общих играбельных слов 6; пулы 9 и 15
reading,reading_material,do_not_pair,derived,6,article | book | magazine | newspaper | novel | poem,P0,общих играбельных слов 6; пулы 9 и 22
reading_words,writing_words,do_not_pair,derived,6,chapter | footnote | index | page | paragraph | title,P1,общих играбельных слов 6; пулы 15 и 21
reptile,reptiles,do_not_pair,derived,6,crocodile | gecko | iguana | lizard | snake | turtle,P0,общих играбельных слов 6; пулы 7 и 22
reptiles,snakes,do_not_pair,derived,6,anaconda | boa | cobra | python | rattlesnake | viper,P1,общих играбельных слов 6; пулы 22 и 13
restaurant,restaurant_words,do_not_pair,derived,6,chef | kitchen | menu | reservation | table | waiter,P0,общих играбельных слов 6; пулы 9 и 20
road_signs,traffic_signs,do_not_pair,derived,6,detour | merge | one way | speed limit | stop | yield,P1,общих играбельных слов 6; пулы 13 и 17
roads,streets_and_roads,do_not_pair,derived,6,alley | avenue | boulevard | highway | lane | street,P0,общих играбельных слов 6; пулы 6 и 18
rocket,space_travel,do_not_pair,derived,6,astronaut | booster | countdown | launch | mission | orbit,P1,общих играбельных слов 6; пулы 18 и 18
rodent_species,rodents,do_not_pair,derived,6,capybara | chipmunk | groundhog | porcupine | prairie dog | vole,P1,общих играбельных слов 6; пулы 13 и 20
safari_animals,zoo_animals,do_not_pair,derived,6,cheetah | elephant | giraffe | lion | rhino | zebra,P0,общих играбельных слов 6; пулы 6 и 23
salad,salad_ingredients,do_not_pair,derived,6,arugula | cucumber | dressing | lettuce | spinach | tomato,P1,общих играбельных слов 6; пулы 17 и 25
salad,salads,do_not_pair,derived,6,caesar | caprese | cobb | greek | waldorf | watercress,P1,общих играбельных слов 6; пулы 17 и 20
salad_ingredients,sandwich_fillings,do_not_pair,derived,6,avocado | cheese | cucumber | lettuce | onion | tomato,P1,общих играбельных слов 6; пулы 25 и 25
school,school_supplies,do_not_pair,derived,6,backpack | book | desk | folder | pencil | ruler,P1,общих играбельных слов 6; пулы 19 и 27
sea_creatures,sea_life,do_not_pair,derived,6,dolphin | jellyfish | mussel | octopus | seahorse | squid,P0,общих играбельных слов 6; пулы 15 и 8
seasons_summer,summer,do_not_pair,derived,6,barbecue | beach | camp | lemonade | vacation | watermelon,P1,общих играбельных слов 6; пулы 16 и 16
sewing,sewing_supplies,do_not_pair,derived,6,bobbin | hem | pattern | scissors | thimble | thread,P1,общих играбельных слов 6; пулы 11 и 18
sewing_and_repair,things_in_a_toolbox,do_not_pair,derived,6,glue | hammer | level | sandpaper | tape | wrench,P1,общих играбельных слов 6; пулы 18 и 14
sewing_patterns,sewing_words,do_not_pair,derived,6,cuff | dart | hem | lining | pleat | seam,P1,общих играбельных слов 6; пулы 15 и 18
shell,shellfish,do_not_pair,derived,6,abalone | clam | crab | oyster | scallop | snail,P0,общих играбельных слов 6; пулы 10 и 15
space_missions,spacecraft,do_not_pair,derived,6,apollo | cassini | hubble | pioneer | soyuz | voyager,P0,общих играбельных слов 6; пулы 9 и 15
space_objects,space_phenomena,do_not_pair,derived,6,black hole | comet | meteor | nebula | quasar | supernova,P1,общих играбельных слов 6; пулы 20 и 15
speed,speed_adjectives,do_not_pair,derived,6,fast | medium | rapid | slow | swift | turbo,P0,общих играбельных слов 6; пулы 7 и 16
states_of_matter,water_states,do_not_pair,derived,6,ice | liquid | mist | slush | steam | vapor,P1,общих играбельных слов 6; пулы 12 и 19
storm,weather_phenomena,do_not_pair,derived,6,cyclone | hail | hurricane | lightning | thunder | tornado,P1,общих играбельных слов 6; пулы 19 и 13
storms,weather_phenomena,do_not_pair,derived,6,blizzard | cyclone | hurricane | thunder | tornado | typhoon,P1,общих играбельных слов 6; пулы 17 и 13
storms,weather_words,do_not_pair,derived,6,blizzard | downpour | gale | hurricane | thunder | tornado,P1,общих играбельных слов 6; пулы 17 и 26
street_food,street_foods,do_not_pair,derived,6,arepa | churros | falafel | hot dog | kebab | taco,P0,общих играбельных слов 6; пулы 19 и 7
string_instruments,stringed_instruments,do_not_pair,derived,6,banjo | cello | lute | mandolin | ukulele | violin,P0,общих играбельных слов 6; пулы 15 и 6
summer,summer_season,do_not_pair,derived,6,august | beach | heat | july | june | sun,P0,общих играбельных слов 6; пулы 16 и 6
things_made_of_paper,things_you_recycle,do_not_pair,derived,6,bag | carton | envelope | newspaper | receipt | tissue,P1,общих играбельных слов 6; пулы 16 и 18
things_that_carry_people,world_transport,do_not_pair,derived,6,cable car | ferry | gondola | rickshaw | sled | tram,P1,общих играбельных слов 6; пулы 18 и 14
things_with_pockets,things_you_button,do_not_pair,derived,6,coat | jacket | jeans | overalls | shirt | vest,P1,общих играбельных слов 6; пулы 14 и 14
things_with_seeds,vegetables,do_not_pair,derived,6,bean | corn | cucumber | pepper | squash | tomato,P1,общих играбельных слов 6; пулы 25 и 33
timekeeping,timekeeping_devices,do_not_pair,derived,6,calendar | hourglass | stopwatch | sundial | time | timer,P0,общих играбельных слов 6; пулы 7 и 9
underground_places,underground_things,do_not_pair,derived,6,burrow | cave | mine | sewer | subway | tunnel,P1,общих играбельных слов 6; пулы 14 и 18
us_states,us_states_more,do_not_pair,derived,6,arkansas | kansas | kentucky | nevada | oregon | utah,P1,общих играбельных слов 6; пулы 27 и 25
vehicle,vehicles,do_not_pair,derived,6,minivan | sedan | suv | truck | van | wagon,P1,общих играбельных слов 6; пулы 11 и 33
vehicles,world_transport,do_not_pair,derived,6,bicycle | canoe | ferry | moped | sled | tram,P1,общих играбельных слов 6; пулы 33 и 14
weather,weather_actions,do_not_pair,derived,6,gust | hail | rain | sleet | snow | thunder,P1,общих играбельных слов 6; пулы 36 и 15
weather,weather_conditions,do_not_pair,derived,6,breezy | fog | frost | rain | wind | windy,P1,общих играбельных слов 6; пулы 36 и 11
weather,wind,do_not_pair,derived,6,breeze | gale | gust | hurricane | tornado | zephyr,P0,общих играбельных слов 6; пулы 36 и 7
weather_events,weather_phenomena,do_not_pair,derived,6,blizzard | cyclone | hail | rainbow | thunder | tornado,P1,общих играбельных слов 6; пулы 14 и 13
wind_instruments,woodwind_instruments,do_not_pair,derived,6,bassoon | clarinet | flute | oboe | piccolo | saxophone,P0,общих играбельных слов 6; пулы 14 и 6
wind_instruments,woodwinds,do_not_pair,derived,6,bassoon | clarinet | flute | oboe | piccolo | saxophone,P0,общих играбельных слов 6; пулы 14 и 7
woodwind_instruments,woodwinds,do_not_pair,derived,6,bassoon | clarinet | flute | oboe | piccolo | saxophone,P0,общих играбельных слов 6; пулы 6 и 7
world_capitals,world_cities,do_not_pair,derived,6,cairo | london | madrid | paris | rome | tokyo,P1,общих играбельных слов 6; пулы 25 и 31
academic_fields,science_fields,do_not_pair,derived,5,astronomy | botany | chemistry | medicine | zoology,P1,общих играбельных слов 5; пулы 15 и 15
accounting_words,business_words,do_not_pair,derived,5,asset | expense | invoice | payroll | revenue,P1,общих играбельных слов 5; пулы 14 и 20
adhesives,sewing_and_repair,do_not_pair,derived,5,caulk | glue | putty | sealant | tape,P1,общих играбельных слов 5; пулы 15 и 18
adhesives,sticky_things,do_not_pair,derived,5,caulk | glue | gum | paste | tape,P1,общих играбельных слов 5; пулы 15 и 22
africa,african_countries,do_not_pair,derived,5,egypt | ethiopia | kenya | nigeria | sudan,P1,общих играбельных слов 5; пулы 12 и 23
african_animals,antelope_and_grazers,do_not_pair,derived,5,antelope | buffalo | gazelle | wildebeest | zebra,P1,общих играбельных слов 5; пулы 21 и 14
alloys,metal_alloys,do_not_pair,derived,5,brass | bronze | pewter | solder | steel,P0,общих играбельных слов 5; пулы 11 и 5
amphibians_and_bugs,frogs_and_toads,do_not_pair,derived,5,bullfrog | spring peeper | toad | tree frog | wood frog,P1,общих играбельных слов 5; пулы 10 и 10
ancient_wonders,world_heritage,do_not_pair,derived,5,chichen itza | great wall | machu picchu | petra | stonehenge,P1,общих играбельных слов 5; пулы 11 и 12
animal_actions,animal_verbs,do_not_pair,derived,5,burrow | perch | pounce | prowl | slither,P1,общих играбельных слов 5; пулы 16 и 18
animal_homes,places_with_animals,do_not_pair,derived,5,barn | coop | hive | kennel | stable,P1,общих играбельных слов 5; пулы 20 и 16
animal_verbs,ways_of_moving,do_not_pair,derived,5,crawl | dart | hop | leap | swim,P1,общих играбельных слов 5; пулы 18 и 30
animals_with_shells,sea_creatures,do_not_pair,derived,5,clam | crab | lobster | mussel | oyster,P1,общих играбельных слов 5; пулы 15 и 15
