quartet_key,category_key,label,rule,tier,review_state,solver_state,difficulty,words
animal_actions__1,animal_actions,ANIMAL ACTIONS,Actions typical of animals rather than people,normal,auto_validated,unique,0.28,nest | hunt | hatch | shed
trash_and_recycling__3,trash_and_recycling,TRASH THINGS,Things related to household garbage and recycling,normal,auto_validated,unique,0.313,cardboard | lid | dumpster | landfill
used_for_cleaning__1,used_for_cleaning,USED FOR CLEANING,What belongs to the group «Used For Cleaning» as used in the original game,normal,auto_validated,unique,0.442,brush | broom | rag | feather duster
woodworking_tools__1,woodworking_tools,WOODWORKING TOOLS,What belongs to the group «Woodworking Tools» as used in the original game,normal,auto_validated,unique,0.486,saw | chisel | router | lathe
workshop_tools__1,workshop_tools,WORKSHOP TOOLS,What belongs to the group «Workshop Tools» as used in the original game,normal,auto_validated,unique,0.47,jigsaw | router | lathe | vice
accounting_words__1,accounting_words,ACCOUNTING WORDS,Words used in bookkeeping and accounting,normal,auto_validated,unique,0.349,balance | credit | revenue | statement
accounting_words__2,accounting_words,ACCOUNTING WORDS,Words used in bookkeeping and accounting,normal,auto_validated,unique,0.375,expense | asset | liability | audit
accounting_words__3,accounting_words,ACCOUNTING WORDS,Words used in bookkeeping and accounting,normal,auto_validated,unique,0.394,debit | receipt | payroll | ledger
architecture_words__1,architecture_words,ARCHITECTURE WORDS,Words used to describe buildings and their design,normal,auto_validated,unique,0.322,arch | foundation | column | dome
architecture_words__2,architecture_words,ARCHITECTURE WORDS,Words used to describe buildings and their design,normal,auto_validated,unique,0.343,balcony | vault | terrace | blueprint
architecture_words__3,architecture_words,ARCHITECTURE WORDS,Words used to describe buildings and their design,normal,auto_validated,unique,0.366,facade | gable | atrium | spire
aviation_words__1,aviation_words,AVIATION WORDS,Words used by pilots and air crew,normal,auto_validated,unique,0.314,cruise | tower | radar | call sign
aviation_words__2,aviation_words,AVIATION WORDS,Words used by pilots and air crew,normal,auto_validated,unique,0.331,runway | altitude | taxi | landing gear
aviation_words__3,aviation_words,AVIATION WORDS,Words used by pilots and air crew,normal,auto_validated,unique,0.349,stall | cockpit | throttle | turbulence
detective_procedures__1,detective_procedures,FORENSICS WORDS,Words used in forensic investigation,normal,auto_validated,unique,0.351,cast | dna | sample | evidence bag
detective_procedures__2,detective_procedures,FORENSICS WORDS,Words used in forensic investigation,normal,auto_validated,unique,0.369,tape | trace | lab | autopsy
detective_procedures__3,detective_procedures,FORENSICS WORDS,Words used in forensic investigation,normal,auto_validated,unique,0.41,fingerprint | ballistics | toxicology | dusting
kitchen_brigade__1,kitchen_brigade,KITCHEN SLANG,Terms used in a restaurant kitchen,normal,auto_validated,unique,0.345,station | pass | fire | order up
kitchen_brigade__2,kitchen_brigade,KITCHEN SLANG,Terms used in a restaurant kitchen,normal,auto_validated,unique,0.378,prep | expo | walk in | comp
legal_terms__1,legal_terms,COURT TERMS,Terms used in legal proceedings,normal,auto_validated,unique,0.349,hearing | motion | appeal | settlement
legal_terms__2,legal_terms,COURT TERMS,Terms used in legal proceedings,normal,auto_validated,unique,0.377,plea | verdict | testimony | objection
legal_terms__3,legal_terms,COURT TERMS,Terms used in legal proceedings,normal,auto_validated,unique,0.394,recess | indictment | deposition | injunction
medical_procedures__1,medical_procedures,MEDICAL PROCEDURES,Procedures performed by doctors,normal,auto_validated,unique,0.307,cast | X-ray | surgery | therapy
medical_procedures__2,medical_procedures,MEDICAL PROCEDURES,Procedures performed by doctors,normal,auto_validated,unique,0.326,scan | screening | exam | laser
medical_procedures__3,medical_procedures,MEDICAL PROCEDURES,Procedures performed by doctors,normal,auto_validated,unique,0.344,transplant | injection | stitches | vaccination
music_tempo_terms__1,music_tempo_terms,TEMPO TERMS,Italian words used to mark tempo in music,normal,auto_validated,unique,0.393,piano | largo | grave | forte
nautical_ranks__1,nautical_ranks,SHIP CREW,Roles in the crew of a ship,normal,auto_validated,unique,0.36,captain | first mate | engineer | lookout
photography_terms__1,photography_terms,CAMERA SETTINGS,Settings and controls on a camera,normal,auto_validated,unique,0.356,focus | flash | white balance | depth of field
photography_terms__2,photography_terms,CAMERA SETTINGS,Settings and controls on a camera,normal,auto_validated,unique,0.384,macro | Zoom | iso | exposure
photography_terms__3,photography_terms,CAMERA SETTINGS,Settings and controls on a camera,normal,auto_validated,unique,0.404,timer | aperture | shutter speed | tripod mount
printing_and_type__1,printing_and_type,TYPOGRAPHY WORDS,Words used to describe printed type,normal,auto_validated,unique,0.397,bold | column | leading | point size
printing_and_type__2,printing_and_type,TYPOGRAPHY WORDS,Words used to describe printed type,normal,auto_validated,unique,0.418,font | caps | justify | margin
printing_and_type__3,printing_and_type,TYPOGRAPHY WORDS,Words used to describe printed type,normal,auto_validated,unique,0.471,serif | italic | underline | typeface
sailing_terms__1,sailing_terms,SAILING TERMS,Terms used when sailing a boat,normal,auto_validated,unique,0.36,draft | sheet | boom | port
sailing_terms__2,sailing_terms,SAILING TERMS,Terms used when sailing a boat,normal,auto_validated,unique,0.397,heel | stern | starboard | knots
theater_stage_terms__1,theater_stage_terms,STAGE TERMS,Terms used backstage in a theater,normal,auto_validated,unique,0.298,flat | set piece | green room | call time
theater_stage_terms__2,theater_stage_terms,STAGE TERMS,Terms used backstage in a theater,normal,auto_validated,unique,0.331,wings | gel | cue | blocking
theater_stage_terms__3,theater_stage_terms,STAGE TERMS,Terms used backstage in a theater,normal,auto_validated,unique,0.363,dimmer | catwalk | prop table | dress rehearsal
weather_forecast_terms__1,weather_forecast_terms,FORECAST TERMS,Terms used in a weather forecast,normal,auto_validated,unique,0.29,pressure | high | low | front
weather_forecast_terms__2,weather_forecast_terms,FORECAST TERMS,Terms used in a weather forecast,normal,auto_validated,unique,0.309,chance of rain | heat index | advisory | warning
weather_forecast_terms__3,weather_forecast_terms,FORECAST TERMS,Terms used in a weather forecast,normal,auto_validated,unique,0.331,precipitation | wind chill | visibility | forecast
beauty_jobs__1,beauty_jobs,BEAUTY JOBS,"Jobs held by people who work on hair, nails and appearance",normal,auto_validated,unique,0.245,barber | makeup artist | tattoo artist | nail tech
beauty_jobs__2,beauty_jobs,BEAUTY JOBS,"Jobs held by people who work on hair, nails and appearance",normal,auto_validated,unique,0.292,hairdresser | stylist | masseuse | groomer
beauty_jobs__3,beauty_jobs,BEAUTY JOBS,"Jobs held by people who work on hair, nails and appearance",normal,auto_validated,unique,0.327,manicurist | cosmetologist | esthetician | colorist
building_trades__1,building_trades,BUILDING TRADES,Skilled trades that build and repair buildings,normal,auto_validated,unique,0.207,mason | carpenter | painter | contractor
building_trades__2,building_trades,BUILDING TRADES,Skilled trades that build and repair buildings,normal,auto_validated,unique,0.232,plumber | electrician | surveyor | foreman
building_trades__3,building_trades,BUILDING TRADES,Skilled trades that build and repair buildings,normal,auto_validated,unique,0.255,welder | bricklayer | laborer | installer
career_fields__1,career_fields,CAREER FIELDS,What belongs to the group «Career Fields» as used in the original game,normal,auto_validated,unique,0.133,medicine | engineering | education | finance
circus_and_fair_jobs__1,circus_and_fair_jobs,CIRCUS JOBS,Jobs held by performers and workers at a circus or fair,normal,auto_validated,unique,0.296,clown | animal trainer | magician | barker
circus_and_fair_jobs__2,circus_and_fair_jobs,CIRCUS JOBS,Jobs held by performers and workers at a circus or fair,normal,auto_validated,unique,0.332,acrobat | trapeze artist | fire eater | tightrope walker
circus_and_fair_jobs__3,circus_and_fair_jobs,CIRCUS JOBS,Jobs held by performers and workers at a circus or fair,normal,auto_validated,unique,0.354,juggler | ringmaster | stilt walker | contortionist
creative_careers__1,creative_careers,CREATIVE CAREERS,What belongs to the group «Creative Careers» as used in the original game,normal,auto_validated,unique,0.363,curator | designer | sculptor | architect
creative_jobs__1,creative_jobs,CREATIVE JOBS,Jobs held by people who make art or entertainment,normal,auto_validated,unique,0.176,director | actor | artist | writer
creative_jobs__2,creative_jobs,CREATIVE JOBS,Jobs held by people who make art or entertainment,normal,auto_validated,unique,0.186,designer | editor | singer | producer
creative_jobs__3,creative_jobs,CREATIVE JOBS,Jobs held by people who make art or entertainment,normal,auto_validated,unique,0.201,musician | photographer | poet | architect
doctor__1,doctor,DOCTOR,What belongs to the group «Doctor» as used in the original game,normal,auto_validated,unique,0.273,mask | hospital | patient | medicine
doctor__2,doctor,DOCTOR,What belongs to the group «Doctor» as used in the original game,normal,auto_validated,unique,0.295,gloves | clinic | surgeon | diagnosis
doctor__3,doctor,DOCTOR,What belongs to the group «Doctor» as used in the original game,normal,auto_validated,unique,0.328,scalpel | dentist | prescription | dietitian
emergency_jobs__1,emergency_jobs,EMERGENCY JOBS,Jobs held by people who respond to emergencies,normal,auto_validated,unique,0.152,sheriff | police officer | coast guard | deputy
emergency_jobs__2,emergency_jobs,EMERGENCY JOBS,Jobs held by people who respond to emergencies,normal,auto_validated,unique,0.192,Ranger | firefighter | medic | trooper
emergency_jobs__3,emergency_jobs,EMERGENCY JOBS,Jobs held by people who respond to emergencies,normal,auto_validated,unique,0.211,paramedic | dispatcher | lifeguard | EMT
famous_job_titles__1,famous_job_titles,LEADERSHIP TITLES,Titles held by people in charge of an organization,normal,auto_validated,unique,0.25,coach | director | captain | chief
famous_job_titles__2,famous_job_titles,LEADERSHIP TITLES,Titles held by people in charge of an organization,normal,auto_validated,unique,0.251,head | manager | president | chairman
famous_job_titles__3,famous_job_titles,LEADERSHIP TITLES,Titles held by people in charge of an organization,normal,auto_validated,unique,0.262,boss | principal | commander | mayor
farm_jobs__1,farm_jobs,FARM JOBS,Jobs held by people who work on farms and with animals,normal,auto_validated,unique,0.253,shepherd | farmer | trainer | dairy farmer
farm_jobs__2,farm_jobs,FARM JOBS,Jobs held by people who work on farms and with animals,normal,auto_validated,unique,0.28,picker | vet | rancher | breeder
farm_jobs__3,farm_jobs,FARM JOBS,Jobs held by people who work on farms and with animals,normal,auto_validated,unique,0.316,harvester | beekeeper | milker | herder
good_job__1,good_job,GOOD JOB,What belongs to the group «Good Job» as used in the original game,normal,auto_validated,unique,0.091,Bravo | well done | great | amazing
government_jobs__1,government_jobs,GOVERNMENT JOBS,Jobs held by people who work for a government,normal,auto_validated,unique,0.212,secretary | governor | president | official
government_jobs__2,government_jobs,GOVERNMENT JOBS,Jobs held by people who work for a government,normal,auto_validated,unique,0.227,mayor | senator | ambassador | commissioner
government_jobs__3,government_jobs,GOVERNMENT JOBS,Jobs held by people who work for a government,normal,auto_validated,unique,0.248,clerk | treasurer | inspector | delegate
historic_jobs__1,historic_jobs,BYGONE JOBS,Jobs that were common in the past but are rare today,normal,auto_validated,unique,0.355,cooper | weaver | miller | telegraph operator
historic_jobs__2,historic_jobs,BYGONE JOBS,Jobs that were common in the past but are rare today,normal,auto_validated,unique,0.384,blacksmith | tanner | scribe | chimney sweep
in_the_office__1,in_the_office,IN THE OFFICE,What belongs to the group «In The Office» as used in the original game,normal,auto_validated,unique,0.317,badge | desk | calculator | colleague
job_offer__1,job_offer,JOB OFFER,What belongs to the group «Job Offer» as used in the original game,normal,auto_validated,unique,0.214,contract | candidate | cv | hiring
job_search__1,job_search,JOB SEARCH,What belongs to the group «Job Search» as used in the original game,normal,auto_validated,unique,0.215,resume | interview | reference | cv
jobs__1,jobs,JOBS,What belongs to the group «Jobs» as used in the original game,normal,auto_validated,unique,0.233,teacher | doctor | artist | manager
jobs__2,jobs,JOBS,What belongs to the group «Jobs» as used in the original game,normal,auto_validated,unique,0.249,nurse | engineer | photographer | lawyer
jobs__3,jobs,JOBS,What belongs to the group «Jobs» as used in the original game,normal,auto_validated,unique,0.263,chef | surgeon | farmer | architect
